,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.745431,0.745431,,0.745431,0.745431,0.745431,0.745431,
post,2,0.312466,0.312466,0.011779,0.304137,0.308302,0.316631,0.320795,0.0
pre,1,0.818614,0.818614,,0.818614,0.818614,0.818614,0.818614,
