,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,16,1e-06,-0.0,7e-06,-1.4e-05,-2e-06,2e-06,1.3e-05,0.111701
post,16,-3e-06,-0.0,1.7e-05,-4.9e-05,-3e-06,6e-06,1.8e-05,-1.597654
pre,16,0.0,0.0,1e-05,-2.6e-05,-1e-06,1e-06,2.8e-05,0.240083
