,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.153717,0.153717,,0.153717,0.153717,0.153717,0.153717,
post,2,0.032906,0.032906,0.013248,0.023538,0.028222,0.03759,0.042273,0.0
pre,1,0.190198,0.190198,,0.190198,0.190198,0.190198,0.190198,
