,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,2e-05,0.0,4.3e-05,-5e-06,-2e-06,2.2e-05,8.4e-05,1.143232
post,4,2.5e-05,0.0,6.2e-05,-1.8e-05,-5e-06,3e-05,0.000117,1.081677
pre,3,1.4e-05,0.0,2.7e-05,-4e-06,-2e-06,2.3e-05,4.5e-05,0.684518
