,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,0.019213,0.020468,0.006714,0.007219,0.014163,0.022833,0.031981,-0.242158
post,20,0.022667,0.022633,0.008058,0.007452,0.018326,0.029051,0.035582,-0.258117
pre,14,0.021755,0.022506,0.005869,0.009889,0.020117,0.025002,0.029592,-0.748618
