,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.113822,0.113822,0.126497,0.024375,0.069099,0.158546,0.203269,-0.0
post,2,0.088727,0.088727,0.111008,0.010233,0.04948,0.127975,0.167222,0.0
pre,2,0.112389,0.112389,0.123843,0.024818,0.068603,0.156174,0.199959,0.0
