,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,99,1.416453,0.520186,4.601869,0.054689,0.30662,0.943786,43.464746,8.044133
post,103,2.319326,0.719575,4.775734,0.016564,0.449359,1.473147,27.643824,3.620346
pre,75,1.381005,0.607918,4.641092,0.072446,0.352822,0.985647,39.552494,7.659069
