,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,3e-05,1e-05,4.6e-05,1e-06,4e-06,3.6e-05,9.9e-05,1.102338
post,5,2.8e-05,0.0,5.6e-05,-0.0,0.0,1.1e-05,0.000127,1.476008
pre,3,2e-06,0.0,4e-06,-1e-06,-0.0,3e-06,6e-06,0.672084
