,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,0.284209,0.274764,0.214622,0.001774,0.123519,0.371139,0.765507,0.545435
post,16,0.336211,0.299818,0.326128,0.002776,0.145731,0.351608,1.100839,1.370599
pre,9,0.250219,0.222835,0.20826,0.003067,0.160103,0.312533,0.632411,0.646025
