,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,0.653975,0.665251,0.193998,0.377001,0.561938,0.80793,0.857755,-0.37957
post,10,0.647023,0.676711,0.175025,0.413567,0.49158,0.771095,0.923071,-0.05346
pre,2,0.724198,0.724198,0.130715,0.631768,0.677983,0.770413,0.816628,0.0
