,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.001759,0.001759,,0.001759,0.001759,0.001759,0.001759,
pre,1,0.001222,0.001222,,0.001222,0.001222,0.001222,0.001222,
