,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.793455,0.793455,,0.793455,0.793455,0.793455,0.793455,
post,1,0.704414,0.704414,,0.704414,0.704414,0.704414,0.704414,
pre,1,0.602518,0.602518,,0.602518,0.602518,0.602518,0.602518,
