,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.61267,0.713418,0.202593,0.379454,0.546436,0.729278,0.745138,-0.687656
post,4,0.536802,0.549482,0.218828,0.267518,0.422562,0.663722,0.780728,-0.168184
pre,2,0.399176,0.399176,0.000876,0.398557,0.398867,0.399486,0.399796,-0.0
