,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12,0.427547,0.370633,0.290631,0.0537,0.21795,0.513728,0.947453,0.750375
post,17,0.592819,0.347619,0.701428,0.050062,0.247492,0.642808,2.983513,2.575725
pre,8,0.445147,0.353548,0.403608,0.050094,0.251827,0.439429,1.351342,1.534264
