,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,0.183024,0.108453,0.17204,0.043026,0.060621,0.247891,0.455128,0.846829
post,10,0.252008,0.14154,0.258294,0.0358,0.062743,0.443522,0.675085,0.836998
pre,2,0.088826,0.088826,0.034695,0.064293,0.07656,0.101093,0.11336,-0.0
