,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.259382,0.188558,0.267909,0.034001,0.111279,0.372072,0.555587,0.451717
post,3,0.2537,0.143244,0.261329,0.065735,0.10449,0.347682,0.55212,0.637773
pre,2,0.375264,0.375264,0.209602,0.227053,0.301158,0.449369,0.523475,0.0
