,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.052292,0.026146,0.068813,0.000385,0.013265,0.078246,0.130347,0.597261
post,3,0.091759,0.027675,0.131568,0.004513,0.016094,0.135383,0.243091,0.682532
pre,3,0.068925,0.070664,0.041224,0.02686,0.048762,0.089958,0.109253,-0.077319
