,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.169733,0.158181,0.159489,0.016333,0.087257,0.246433,0.334684,0.132361
post,5,0.088674,0.08173,0.062962,0.008601,0.063889,0.108989,0.18016,0.274529
pre,3,0.113518,0.061083,0.137963,0.00946,0.035272,0.165547,0.270011,0.597365
