,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,40,0.287368,0.204522,0.279798,0.0,0.077456,0.418437,1.393742,1.728998
post,49,0.230224,0.207237,0.195294,0.0,0.066186,0.35429,0.739926,0.779165
pre,27,0.241737,0.204752,0.195172,0.000287,0.081667,0.409805,0.69046,0.465826
