,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.16134,0.16134,,0.16134,0.16134,0.16134,0.16134,
post,1,0.175945,0.175945,,0.175945,0.175945,0.175945,0.175945,
