,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,8,0.174051,0.086149,0.178852,0.005671,0.034273,0.345229,0.451948,0.529141
post,13,0.459603,0.092418,1.019212,0.005683,0.036059,0.439895,3.782783,2.960245
pre,4,0.046812,0.033692,0.046855,0.005685,0.024823,0.055681,0.114178,0.864917
