,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.194719,0.238787,0.135094,0.043094,0.140941,0.270532,0.302277,-0.535502
post,4,0.188372,0.163751,0.15266,0.030239,0.116408,0.235715,0.395744,0.52822
pre,2,0.115572,0.115572,0.04727,0.082147,0.098859,0.132284,0.148996,0.0
