,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,23.891592,23.891592,,23.891592,23.891592,23.891592,23.891592,
post,1,1069.891452,1069.891452,,1069.891452,1069.891452,1069.891452,1069.891452,
pre,1,152.45064,152.45064,,152.45064,152.45064,152.45064,152.45064,
