,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,17,0.06393,0.022999,0.080673,0.0,0.005447,0.087892,0.224839,1.144517
post,18,0.050173,0.019934,0.073513,2.7e-05,0.005417,0.047478,0.225424,1.675085
pre,12,0.11023,0.046027,0.132916,1.6e-05,0.007732,0.22108,0.377514,0.86322
