,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,0.0,1e-06,5.7e-05,-0.000198,-1e-06,2.5e-05,7.4e-05,-2.383018
post,16,2e-05,0.0,0.000121,-0.000137,-4.7e-05,5.7e-05,0.000399,1.859834
pre,9,-1.3e-05,3e-06,6.5e-05,-0.000181,-0.0,8e-06,3.4e-05,-2.269792
