,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,22,0.045103,0.010067,0.090309,2.9e-05,0.003649,0.058782,0.41512,3.333311
post,27,0.040864,0.01186,0.088249,2.3e-05,0.002638,0.035177,0.450454,3.936711
pre,16,0.02648,0.018787,0.026845,5e-05,0.011099,0.029254,0.092725,1.490252
