,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,1.263183,0.057168,2.444872,0.00809,0.037049,1.283302,4.930305,1.154348
post,5,1.057581,0.058136,2.252219,0.008359,0.037757,0.097599,5.086055,1.499222
pre,3,1.64786,0.059747,2.795122,0.008579,0.034163,2.467501,4.875254,0.70684
