,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,0.562575,0.388912,0.485368,0.030663,0.233241,0.862153,1.83135,1.149802
post,21,0.508275,0.214515,0.612607,0.060556,0.116119,0.531447,2.238044,1.629619
pre,9,0.645002,0.358265,0.763661,0.05657,0.188829,0.635005,2.309249,1.401959
