,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.765855,0.765855,,0.765855,0.765855,0.765855,0.765855,
post,2,0.407136,0.407136,0.151602,0.299937,0.353537,0.460735,0.514335,-0.0
pre,1,0.875257,0.875257,,0.875257,0.875257,0.875257,0.875257,
