,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,6,0.022676,0.024263,0.019161,0.000558,0.005699,0.03843,0.04431,-0.121406
post,7,0.037327,0.014611,0.057789,0.000406,0.003853,0.037785,0.162995,1.723427
pre,5,0.034239,0.031543,0.030275,0.000874,0.010094,0.055669,0.073014,0.170261
