,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.578052,0.578052,0.040446,0.549453,0.563753,0.592352,0.606652,0.0
post,2,0.518665,0.518665,0.259857,0.334919,0.426792,0.610539,0.702412,0.0
pre,2,0.630647,0.630647,0.046385,0.597848,0.614248,0.647047,0.663446,0.0
