,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.025037,0.025037,,0.025037,0.025037,0.025037,0.025037,
post,1,0.030402,0.030402,,0.030402,0.030402,0.030402,0.030402,
pre,1,0.023151,0.023151,,0.023151,0.023151,0.023151,0.023151,
