,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.59216,0.644287,0.12574,0.44874,0.546513,0.66387,0.683454,-0.630705
post,3,0.558104,0.68667,0.243512,0.277254,0.481962,0.698528,0.710387,-0.699568
pre,2,0.666614,0.666614,0.037898,0.639815,0.653214,0.680013,0.693412,0.0
