,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.378318,0.378318,,0.378318,0.378318,0.378318,0.378318,
pre,1,0.368841,0.368841,,0.368841,0.368841,0.368841,0.368841,
