,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,7,0.026896,0.00607,0.054906,6.6e-05,0.002905,0.012734,0.150857,2.003416
post,9,0.031519,0.018827,0.048225,8.2e-05,0.003387,0.032974,0.153424,2.028411
pre,5,0.03615,0.013003,0.052382,5.8e-05,0.006915,0.033649,0.127123,1.300017
