,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.123434,0.090558,0.07593,0.069482,0.08002,0.15041,0.210262,0.646313
post,3,0.139244,0.051283,0.18519,0.014427,0.032855,0.201652,0.352022,0.67573
pre,3,0.26141,0.171426,0.242388,0.076883,0.124155,0.353674,0.535921,0.588017
