,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.403416,0.45877,0.21642,0.09523,0.357163,0.505023,0.600893,-0.80358
post,5,0.419831,0.355675,0.288878,0.082138,0.231721,0.658968,0.770654,0.132452
pre,3,0.384093,0.460999,0.29701,0.056194,0.258597,0.548042,0.635086,-0.4438
