,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,92,0.023998,0.02595,0.007724,0.0,0.021039,0.028966,0.036335,-1.427472
post,95,0.023563,0.024659,0.007015,0.0,0.021085,0.027981,0.034793,-1.135828
pre,73,0.023779,0.025747,0.006722,0.0,0.020352,0.0278,0.033361,-1.692975
