,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.180571,0.17504,0.022628,0.161221,0.168131,0.190246,0.205452,0.422227
post,1,0.200656,0.200656,,0.200656,0.200656,0.200656,0.200656,
pre,1,0.204242,0.204242,,0.204242,0.204242,0.204242,0.204242,
