,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,25,0.119368,0.024242,0.209834,0.0,0.003958,0.117792,0.8936,2.537115
post,32,0.098928,0.016868,0.179017,0.0,0.002284,0.094872,0.770188,2.536763
pre,20,0.115668,0.033761,0.164577,0.0,0.004034,0.150382,0.632898,1.802581
