,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.172266,0.172266,,0.172266,0.172266,0.172266,0.172266,
post,2,0.161316,0.161316,0.085105,0.101138,0.131227,0.191405,0.221495,0.0
