,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12689,46.467396,14.542215,273.801581,2.37184,10.326472,23.257638,6668.356081,17.11841
post,14304,42.713189,15.545797,210.74035,2.171318,10.989717,25.040555,5411.336839,16.57542
pre,9730,41.794576,15.850716,267.229468,2.59368,11.213855,25.210374,14696.096521,30.060494
