,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.595041,0.595041,0.210249,0.446373,0.520707,0.669376,0.74371,-0.0
post,2,0.212577,0.212577,0.198383,0.0723,0.142438,0.282716,0.352855,0.0
pre,1,0.759468,0.759468,,0.759468,0.759468,0.759468,0.759468,
