,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.046884,0.046884,0.002065,0.045424,0.046154,0.047614,0.048344,0.0
post,2,0.050323,0.050323,0.007737,0.044852,0.047587,0.053059,0.055794,0.0
pre,1,0.05436,0.05436,,0.05436,0.05436,0.05436,0.05436,
