,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.88087,0.851264,0.404054,0.492433,0.671849,1.075088,1.298913,0.133887
post,1,0.461855,0.461855,,0.461855,0.461855,0.461855,0.461855,
pre,1,0.480978,0.480978,,0.480978,0.480978,0.480978,0.480978,
