,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,17,234.089369,15.948976,869.336716,2.978973,13.104159,26.21206,3606.325233,3.745203
post,18,68.785335,21.950434,168.521028,10.491912,15.823374,36.248115,737.979784,3.768577
pre,12,54.858747,13.275488,116.680401,5.413281,12.736025,17.421045,414.951861,2.756321
