,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.022862,0.022862,0.009359,0.016245,0.019554,0.026171,0.02948,0.0
post,2,0.022239,0.022239,0.030073,0.000975,0.011607,0.032872,0.043504,0.0
pre,1,0.064093,0.064093,,0.064093,0.064093,0.064093,0.064093,
