,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.083883,0.083883,,0.083883,0.083883,0.083883,0.083883,
post,2,0.082073,0.082073,0.046609,0.049116,0.065595,0.098552,0.115031,0.0
pre,1,0.026808,0.026808,,0.026808,0.026808,0.026808,0.026808,
