,Group,Frequency,Threshold,N above,% above,N total
0,in,Daily,0.3,1,100.0,1
1,in,Daily,0.5,0,0.0,1
2,in,Daily,0.6,0,0.0,1
3,in,Daily,0.8,0,0.0,1
4,in,Weekly,0.3,1,100.0,1
5,in,Weekly,0.5,0,0.0,1
6,in,Weekly,0.6,0,0.0,1
7,in,Weekly,0.8,0,0.0,1
8,pre,Daily,0.3,0,0.0,1
9,pre,Daily,0.5,0,0.0,1
10,pre,Daily,0.6,0,0.0,1
11,pre,Daily,0.8,0,0.0,1
12,pre,Weekly,0.3,1,100.0,1
13,pre,Weekly,0.5,0,0.0,1
14,pre,Weekly,0.6,0,0.0,1
15,pre,Weekly,0.8,0,0.0,1
