,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.297813,0.306725,0.016131,0.279192,0.292958,0.307124,0.307522,-0.705162
post,4,0.301118,0.303173,0.02486,0.271055,0.286457,0.317834,0.32707,-0.20089
pre,2,0.280535,0.280535,0.019594,0.26668,0.273607,0.287462,0.294389,-0.0
