,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,208,8e-06,4e-06,3.7e-05,-0.000212,-3e-06,2.2e-05,0.000225,0.285088
post,244,-0.0,1e-06,4.3e-05,-0.000203,-5e-06,1.4e-05,0.000223,-0.689283
pre,145,2e-06,0.0,2e-05,-8.7e-05,-4e-06,5e-06,0.000109,0.930556
