,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,0.209406,0.064839,0.312193,0.002985,0.035499,0.295122,1.085892,1.941239
post,20,0.206815,0.068286,0.258338,0.003682,0.039089,0.322259,1.020924,1.740968
pre,14,0.192461,0.064837,0.280679,0.016133,0.028103,0.167049,0.816138,1.59954
