,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.436787,0.358115,0.220358,0.27744,0.291685,0.503217,0.753479,0.897362
post,3,0.323529,0.296752,0.075995,0.264546,0.280649,0.35302,0.409287,0.566936
pre,4,0.502179,0.489136,0.208306,0.264035,0.402379,0.588936,0.76641,0.204762
