,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.013645,0.013889,0.005395,0.008132,0.011011,0.016402,0.018914,-0.082801
post,4,0.016243,0.015482,0.003233,0.013287,0.0143,0.017425,0.020718,0.680315
pre,2,0.01215,0.01215,0.007927,0.006545,0.009347,0.014952,0.017755,-0.0
