,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,83,0.806334,0.402132,0.870229,0.0,0.106757,1.227079,3.516925,1.235086
post,98,0.903159,0.366213,1.082998,0.0,0.096323,1.534051,4.554983,1.272879
pre,49,1.204873,0.990632,1.196559,0.004095,0.137478,2.052586,4.723003,1.046538
