,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.666865,0.666865,,0.666865,0.666865,0.666865,0.666865,
post,2,0.53189,0.53189,0.144636,0.429617,0.480754,0.583027,0.634163,0.0
pre,1,0.712105,0.712105,,0.712105,0.712105,0.712105,0.712105,
