,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.023666,0.02394,0.006812,0.016721,0.020331,0.027138,0.030336,-0.073813
post,3,0.018842,0.01734,0.005669,0.014075,0.015708,0.021225,0.02511,0.452437
pre,2,0.021314,0.021314,0.00627,0.01688,0.019097,0.023531,0.025747,0.0
