,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.616098,0.616098,0.109705,0.538525,0.577312,0.654885,0.693672,-0.0
post,2,0.470069,0.470069,0.194856,0.332285,0.401177,0.538961,0.607853,-0.0
pre,2,0.618619,0.618619,0.08245,0.560318,0.589469,0.64777,0.67692,0.0
