,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,0.014849,0.004025,0.024555,7.3e-05,0.000166,0.018708,0.051275,1.081917
post,3,0.002236,0.00024,0.003584,9.4e-05,0.000167,0.003306,0.006373,0.705781
pre,4,0.028659,0.007641,0.047503,8.3e-05,0.000907,0.035393,0.09927,1.094856
