,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,6,0.856489,0.532562,0.874478,0.208801,0.224256,1.114717,2.434755,1.052037
post,7,0.89221,0.631792,0.760771,0.193094,0.476023,1.010873,2.44679,1.332148
pre,5,0.865781,0.75756,0.681602,0.251829,0.261521,1.193706,1.864287,0.509718
