,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,9,0.430415,0.493864,0.181224,0.166962,0.280678,0.548911,0.679904,-0.140288
post,9,0.557046,0.474517,0.653058,0.145776,0.195345,0.499022,2.249134,2.210979
pre,9,0.472924,0.243363,0.507856,0.159394,0.186009,0.508315,1.765183,2.072936
