,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.002823,0.002823,,0.002823,0.002823,0.002823,0.002823,
pre,1,0.001266,0.001266,,0.001266,0.001266,0.001266,0.001266,
