,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,24,0.998269,0.619721,1.235294,0.048736,0.339317,1.112705,6.101883,3.091574
post,33,1.890775,0.984534,2.564742,0.110035,0.520407,2.165602,12.636821,2.993769
pre,15,1.303697,0.699499,1.519802,0.280589,0.531255,1.16465,5.615882,2.043026
