,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.646869,0.642931,0.075241,0.573674,0.608303,0.683466,0.724002,0.095882
post,1,0.464897,0.464897,,0.464897,0.464897,0.464897,0.464897,
pre,1,0.553485,0.553485,,0.553485,0.553485,0.553485,0.553485,
